user_id,first_name,last_name,email,phone,city,province,user_type,signup_date,is_active
4474,Ethan,Clark,user4474@example.com,555-04474,Montreal,QC,rider,2024-06-05,True
4475,Ava,Garcia,user4475@example.com,555-04475,Calgary,AB,rider,2024-09-10,True
4476,Lucas,Garcia,user4476@example.com,555-04476,Calgary,AB,rider,2024-05-03,True
4477,Noah,Patel,user4477@example.com,555-04477,Calgary,AB,rider,2025-11-03,True
4478,Zoe,Patel,user4478@example.com,555-04478,Calgary,AB,rider,2024-01-14,True
4479,Lucas,Wilson,user4479@example.com,555-04479,Montreal,QC,rider,2025-10-19,True
4480,Ethan,Smith,user4480@example.com,555-04480,Montreal,QC,rider,2024-08-19,True
4481,Ava,Brown,user4481@example.com,555-04481,Vancouver,BC,rider,2025-12-12,True
4482,Noah,Clark,user4482@example.com,555-04482,Toronto,ON,rider,2024-07-17,True
4483,Noah,Garcia,user4483@example.com,555-04483,Toronto,ON,rider,2024-07-07,True
4484,Emma,Clark,user4484@example.com,555-04484,Calgary,AB,rider,2024-10-20,True
4485,Emma,Clark,user4485@example.com,555-04485,Toronto,ON,rider,2025-03-17,False
4486,Mia,Wilson,user4486@example.com,555-04486,Montreal,QC,rider,2024-11-18,True
4487,Lucas,Martin,user4487@example.com,555-04487,Toronto,ON,rider,2024-11-25,True
4488,Lucas,Smith,user4488@example.com,555-04488,Toronto,ON,rider,2025-12-05,True
4489,Liam,Clark,user4489@example.com,555-04489,Calgary,AB,rider,2025-12-12,True
4490,Ethan,Patel,user4490@example.com,555-04490,Vancouver,BC,rider,2024-10-01,True
4491,Emma,Smith,user4491@example.com,555-04491,Vancouver,BC,rider,2025-09-11,True
4492,Ava,Lee,user4492@example.com,555-04492,Calgary,AB,rider,2024-12-20,True
4493,Liam,Lee,user4493@example.com,555-04493,Toronto,ON,rider,2025-04-07,True
4494,Ethan,Wilson,user4494@example.com,555-04494,Montreal,QC,rider,2025-09-08,True
4495,Ava,Clark,user4495@example.com,555-04495,Montreal,QC,rider,2025-04-29,False
4496,Ava,Wilson,user4496@example.com,555-04496,Calgary,AB,rider,2024-01-13,True
4497,Emma,Patel,user4497@example.com,555-04497,Calgary,AB,rider,2025-07-06,True
4498,Noah,Brown,user4498@example.com,555-04498,Toronto,ON,rider,2024-07-01,True
4499,Noah,Martin,user4499@example.com,555-04499,Toronto,ON,rider,2025-02-07,True
4500,Noah,Lee,user4500@example.com,555-04500,Toronto,ON,rider,2025-07-11,True
4501,Ava,Clark,user4501@example.com,555-04501,Calgary,AB,rider,2025-06-30,True
4502,Zoe,Lee,user4502@example.com,555-04502,Vancouver,BC,rider,2024-06-10,True
4503,Liam,Martin,user4503@example.com,555-04503,Calgary,AB,rider,2024-10-16,True
4504,Noah,Wilson,user4504@example.com,555-04504,Vancouver,BC,rider,2024-12-16,True
4505,Noah,Smith,user4505@example.com,555-04505,Vancouver,BC,rider,2024-07-13,True
4506,Emma,Garcia,user4506@example.com,555-04506,Montreal,QC,rider,2024-01-22,True
4507,Zoe,Clark,user4507@example.com,555-04507,Toronto,ON,rider,2024-02-13,True
4508,Ava,Brown,user4508@example.com,555-04508,Montreal,QC,rider,2024-02-12,True
4509,Liam,Garcia,user4509@example.com,555-04509,Toronto,ON,rider,2024-08-15,True
4510,Mia,Martin,user4510@example.com,555-04510,Vancouver,BC,rider,2025-01-22,True
4511,Emma,Lee,user4511@example.com,555-04511,Calgary,AB,rider,2025-07-28,False
4512,Zoe,Wilson,user4512@example.com,555-04512,Vancouver,BC,rider,2024-07-09,True
4513,Zoe,Smith,user4513@example.com,555-04513,Toronto,ON,rider,2024-10-29,True
4514,Mia,Smith,user4514@example.com,555-04514,Vancouver,BC,rider,2024-11-17,True
4515,Ava,Clark,user4515@example.com,555-04515,Montreal,QC,rider,2025-05-03,True
4516,Emma,Garcia,user4516@example.com,555-04516,Calgary,AB,rider,2025-05-06,True
4517,Mia,Wilson,user4517@example.com,555-04517,Toronto,ON,rider,2024-03-22,True
4518,Emma,Martin,user4518@example.com,555-04518,Toronto,ON,rider,2024-03-16,True
4519,Noah,Garcia,user4519@example.com,555-04519,Calgary,AB,rider,2025-03-07,True
4520,Zoe,Martin,user4520@example.com,555-04520,Montreal,QC,rider,2024-05-15,True
4521,Noah,Lee,user4521@example.com,555-04521,Vancouver,BC,rider,2025-12-20,True
4522,Ava,Lee,user4522@example.com,555-04522,Montreal,QC,rider,2024-08-25,True
4523,Zoe,Patel,user4523@example.com,555-04523,Vancouver,BC,rider,2025-07-01,True
4524,Ethan,Clark,user4524@example.com,555-04524,Vancouver,BC,rider,2025-07-22,True
4525,Noah,Martin,user4525@example.com,555-04525,Toronto,ON,rider,2025-06-13,True
4526,Ava,Martin,user4526@example.com,555-04526,Calgary,AB,rider,2024-08-30,False
4527,Noah,Martin,user4527@example.com,555-04527,Montreal,QC,rider,2024-01-09,True
4528,Liam,Martin,user4528@example.com,555-04528,Vancouver,BC,rider,2024-09-29,True
4529,Ava,Wilson,user4529@example.com,555-04529,Toronto,ON,rider,2025-08-23,False
4530,Mia,Smith,user4530@example.com,555-04530,Toronto,ON,rider,2024-08-30,True
4531,Ethan,Brown,user4531@example.com,555-04531,Vancouver,BC,rider,2024-01-24,True
4532,Mia,Wilson,user4532@example.com,555-04532,Calgary,AB,rider,2025-04-16,True
4533,Ethan,Wilson,user4533@example.com,555-04533,Montreal,QC,rider,2024-04-24,True
4534,Zoe,Smith,user4534@example.com,555-04534,Vancouver,BC,rider,2024-02-20,True
4535,Ava,Brown,user4535@example.com,555-04535,Montreal,QC,rider,2025-04-19,True
4536,Emma,Lee,user4536@example.com,555-04536,Montreal,QC,rider,2024-09-20,True
4537,Ava,Lee,user4537@example.com,555-04537,Vancouver,BC,rider,2024-10-19,True
4538,Emma,Lee,user4538@example.com,555-04538,Calgary,AB,rider,2024-08-18,True
4539,Ava,Patel,user4539@example.com,555-04539,Toronto,ON,rider,2025-07-15,True
4540,Ethan,Wilson,user4540@example.com,555-04540,Calgary,AB,rider,2024-10-17,True
4541,Ethan,Martin,user4541@example.com,555-04541,Calgary,AB,rider,2025-02-19,True
4542,Ethan,Brown,user4542@example.com,555-04542,Vancouver,BC,rider,2024-05-06,True
4543,Ava,Lee,user4543@example.com,555-04543,Montreal,QC,rider,2025-12-17,True
4544,Noah,Martin,user4544@example.com,555-04544,Toronto,ON,rider,2024-04-15,True
4545,Emma,Martin,user4545@example.com,555-04545,Vancouver,BC,rider,2024-02-01,True
4546,Lucas,Brown,user4546@example.com,555-04546,Calgary,AB,rider,2025-03-07,True
4547,Ava,Brown,user4547@example.com,555-04547,Montreal,QC,rider,2024-07-20,True
4548,Ethan,Lee,user4548@example.com,555-04548,Toronto,ON,rider,2024-01-28,True
4549,Ava,Patel,user4549@example.com,555-04549,Vancouver,BC,rider,2025-03-27,True
4550,Zoe,Clark,user4550@example.com,555-04550,Toronto,ON,rider,2024-04-06,True
4551,Ethan,Clark,user4551@example.com,555-04551,Toronto,ON,rider,2025-08-08,True
4552,Mia,Garcia,user4552@example.com,555-04552,Vancouver,BC,rider,2024-11-05,True
4553,Ethan,Garcia,user4553@example.com,555-04553,Vancouver,BC,rider,2025-03-28,True
4554,Zoe,Garcia,user4554@example.com,555-04554,Toronto,ON,rider,2025-01-09,True
4555,Lucas,Smith,user4555@example.com,555-04555,Calgary,AB,rider,2024-11-22,True
4556,Liam,Martin,user4556@example.com,555-04556,Toronto,ON,rider,2025-03-21,True
4557,Zoe,Wilson,user4557@example.com,555-04557,Calgary,AB,rider,2025-03-15,True
4558,Noah,Wilson,user4558@example.com,555-04558,Toronto,ON,rider,2024-11-26,True
4559,Emma,Clark,user4559@example.com,555-04559,Montreal,QC,rider,2025-02-09,True
4560,Ethan,Clark,user4560@example.com,555-04560,Toronto,ON,rider,2024-02-20,True
4561,Lucas,Clark,user4561@example.com,555-04561,Vancouver,BC,rider,2024-03-31,True
4562,Ava,Patel,user4562@example.com,555-04562,Vancouver,BC,rider,2025-07-31,True
4563,Ethan,Martin,user4563@example.com,555-04563,Toronto,ON,rider,2025-05-15,True
4564,Mia,Clark,user4564@example.com,555-04564,Vancouver,BC,rider,2024-08-05,True
4565,Noah,Martin,user4565@example.com,555-04565,Vancouver,BC,rider,2024-10-23,True
4566,Mia,Lee,user4566@example.com,555-04566,Vancouver,BC,rider,2024-09-02,True
4567,Lucas,Martin,user4567@example.com,555-04567,Montreal,QC,rider,2025-09-24,True
4568,Emma,Brown,user4568@example.com,555-04568,Vancouver,BC,rider,2025-03-25,True
4569,Mia,Wilson,user4569@example.com,555-04569,Vancouver,BC,rider,2025-07-01,True
4570,Ava,Brown,user4570@example.com,555-04570,Vancouver,BC,rider,2024-09-01,True
4571,Liam,Garcia,user4571@example.com,555-04571,Toronto,ON,rider,2025-12-06,True
4572,Zoe,Wilson,user4572@example.com,555-04572,Toronto,ON,rider,2024-08-21,True
4573,Emma,Garcia,user4573@example.com,555-04573,Vancouver,BC,rider,2024-05-21,True
4574,Lucas,Patel,user4574@example.com,555-04574,Calgary,AB,rider,2025-09-11,True
4575,Ava,Clark,user4575@example.com,555-04575,Vancouver,BC,rider,2024-12-05,True
4576,Ethan,Garcia,user4576@example.com,555-04576,Toronto,ON,rider,2025-12-07,True
4577,Ava,Clark,user4577@example.com,555-04577,Montreal,QC,rider,2024-11-27,True
4578,Noah,Wilson,user4578@example.com,555-04578,Toronto,ON,rider,2024-05-07,False
4579,Emma,Wilson,user4579@example.com,555-04579,Montreal,QC,rider,2024-08-06,True
4580,Zoe,Brown,user4580@example.com,555-04580,Vancouver,BC,rider,2024-05-11,True
4581,Lucas,Wilson,user4581@example.com,555-04581,Montreal,QC,rider,2024-07-27,True
4582,Ava,Martin,user4582@example.com,555-04582,Montreal,QC,rider,2025-02-15,True
4583,Ava,Clark,user4583@example.com,555-04583,Montreal,QC,rider,2024-01-04,True
4584,Ava,Wilson,user4584@example.com,555-04584,Calgary,AB,rider,2025-01-22,True
4585,Ethan,Brown,user4585@example.com,555-04585,Calgary,AB,rider,2025-09-30,True
4586,Mia,Garcia,user4586@example.com,555-04586,Calgary,AB,rider,2024-03-27,True
4587,Lucas,Garcia,user4587@example.com,555-04587,Toronto,ON,rider,2024-02-24,True
4588,Emma,Smith,user4588@example.com,555-04588,Montreal,QC,rider,2025-11-22,True
4589,Lucas,Lee,user4589@example.com,555-04589,Montreal,QC,rider,2025-06-02,True
4590,Zoe,Brown,user4590@example.com,555-04590,Montreal,QC,rider,2025-01-15,True
4591,Zoe,Brown,user4591@example.com,555-04591,Toronto,ON,rider,2024-01-15,True
4592,Zoe,Wilson,user4592@example.com,555-04592,Vancouver,BC,rider,2025-06-04,True
4593,Zoe,Garcia,user4593@example.com,555-04593,Calgary,AB,rider,2025-02-25,True
4594,Lucas,Garcia,user4594@example.com,555-04594,Calgary,AB,rider,2024-11-18,True
4595,Liam,Wilson,user4595@example.com,555-04595,Vancouver,BC,rider,2025-08-24,True
4596,Emma,Patel,user4596@example.com,555-04596,Montreal,QC,rider,2024-09-20,True
4597,Ava,Lee,user4597@example.com,555-04597,Montreal,QC,rider,2024-11-17,False
4598,Noah,Brown,user4598@example.com,555-04598,Calgary,AB,rider,2025-03-02,True
4599,Emma,Wilson,user4599@example.com,555-04599,Montreal,QC,rider,2024-05-10,True
4600,Emma,Martin,user4600@example.com,555-04600,Vancouver,BC,rider,2024-04-13,True
4601,Liam,Patel,user4601@example.com,555-04601,Vancouver,BC,rider,2024-12-03,True
4602,Noah,Garcia,user4602@example.com,555-04602,Calgary,AB,rider,2024-01-17,False
4603,Mia,Clark,user4603@example.com,555-04603,Toronto,ON,rider,2025-03-23,True
4604,Mia,Wilson,user4604@example.com,555-04604,Vancouver,BC,rider,2025-08-28,True
4605,Lucas,Garcia,user4605@example.com,555-04605,Calgary,AB,rider,2024-06-25,True
4606,Ethan,Martin,user4606@example.com,555-04606,Vancouver,BC,rider,2025-04-17,True
4607,Liam,Brown,user4607@example.com,555-04607,Montreal,QC,rider,2024-05-11,True
4608,Ava,Lee,user4608@example.com,555-04608,Montreal,QC,rider,2025-11-04,True
4609,Liam,Martin,user4609@example.com,555-04609,Calgary,AB,rider,2025-06-18,False
4610,Noah,Garcia,user4610@example.com,555-04610,Toronto,ON,rider,2025-08-12,True
4611,Emma,Clark,user4611@example.com,555-04611,Montreal,QC,rider,2025-08-11,True
4612,Zoe,Smith,user4612@example.com,555-04612,Calgary,AB,rider,2025-11-26,True
4613,Lucas,Garcia,user4613@example.com,555-04613,Montreal,QC,rider,2025-08-03,True
4614,Noah,Wilson,user4614@example.com,555-04614,Montreal,QC,rider,2024-01-04,True
4615,Mia,Wilson,user4615@example.com,555-04615,Montreal,QC,rider,2025-02-08,True
4616,Ava,Brown,user4616@example.com,555-04616,Toronto,ON,rider,2025-03-03,True
4617,Mia,Smith,user4617@example.com,555-04617,Montreal,QC,rider,2024-04-11,True
4618,Ethan,Clark,user4618@example.com,555-04618,Calgary,AB,rider,2025-12-01,True
4619,Ethan,Clark,user4619@example.com,555-04619,Calgary,AB,rider,2025-11-12,True
4620,Ethan,Lee,user4620@example.com,555-04620,Montreal,QC,rider,2025-01-02,True
4621,Liam,Brown,user4621@example.com,555-04621,Calgary,AB,rider,2024-09-17,True
4622,Ava,Smith,user4622@example.com,555-04622,Calgary,AB,rider,2024-02-23,True
4623,Ethan,Martin,user4623@example.com,555-04623,Montreal,QC,rider,2025-06-27,True
4624,Ava,Lee,user4624@example.com,555-04624,Calgary,AB,rider,2024-03-14,True
4625,Emma,Lee,user4625@example.com,555-04625,Calgary,AB,rider,2024-04-19,True
4626,Emma,Garcia,user4626@example.com,555-04626,Calgary,AB,rider,2024-03-11,True
4627,Emma,Smith,user4627@example.com,555-04627,Montreal,QC,rider,2024-05-27,True
4628,Noah,Martin,user4628@example.com,555-04628,Vancouver,BC,rider,2025-07-01,True
4629,Noah,Lee,user4629@example.com,555-04629,Toronto,ON,rider,2025-04-26,True
4630,Lucas,Smith,user4630@example.com,555-04630,Toronto,ON,rider,2024-09-08,True
4631,Emma,Garcia,user4631@example.com,555-04631,Toronto,ON,rider,2024-06-06,True
4632,Ava,Brown,user4632@example.com,555-04632,Montreal,QC,rider,2024-02-16,True
4633,Ava,Wilson,user4633@example.com,555-04633,Calgary,AB,rider,2024-02-01,True
4634,Liam,Wilson,user4634@example.com,555-04634,Calgary,AB,rider,2024-10-02,True
4635,Zoe,Patel,user4635@example.com,555-04635,Toronto,ON,rider,2025-09-13,True
4636,Lucas,Brown,user4636@example.com,555-04636,Montreal,QC,rider,2024-10-06,True
4637,Emma,Patel,user4637@example.com,555-04637,Vancouver,BC,rider,2024-08-02,True
4638,Ava,Garcia,user4638@example.com,555-04638,Calgary,AB,rider,2024-11-21,True
4639,Noah,Lee,user4639@example.com,555-04639,Montreal,QC,rider,2025-01-21,True
4640,Emma,Smith,user4640@example.com,555-04640,Montreal,QC,rider,2025-08-09,True
4641,Emma,Smith,user4641@example.com,555-04641,Vancouver,BC,rider,2024-12-10,True
4642,Mia,Martin,user4642@example.com,555-04642,Toronto,ON,rider,2024-01-02,True
4643,Emma,Brown,user4643@example.com,555-04643,Calgary,AB,rider,2025-10-28,True
4644,Noah,Patel,user4644@example.com,555-04644,Toronto,ON,rider,2024-12-28,True
4645,Ethan,Garcia,user4645@example.com,555-04645,Vancouver,BC,rider,2025-09-17,True
4646,Lucas,Wilson,user4646@example.com,555-04646,Toronto,ON,rider,2024-11-15,True
4647,Liam,Clark,user4647@example.com,555-04647,Vancouver,BC,rider,2025-11-11,True
4648,Zoe,Clark,user4648@example.com,555-04648,Calgary,AB,rider,2025-01-06,True
4649,Emma,Patel,user4649@example.com,555-04649,Toronto,ON,rider,2025-06-09,True
4650,Mia,Wilson,user4650@example.com,555-04650,Calgary,AB,rider,2024-01-04,True
4651,Ethan,Martin,user4651@example.com,555-04651,Vancouver,BC,rider,2025-12-14,True
4652,Liam,Martin,user4652@example.com,555-04652,Calgary,AB,rider,2024-06-11,True
4653,Mia,Martin,user4653@example.com,555-04653,Vancouver,BC,rider,2024-02-01,True
4654,Zoe,Garcia,user4654@example.com,555-04654,Calgary,AB,rider,2024-06-18,True
4655,Emma,Wilson,user4655@example.com,555-04655,Montreal,QC,rider,2024-04-11,True
4656,Noah,Smith,user4656@example.com,555-04656,Montreal,QC,rider,2025-01-28,True
4657,Liam,Lee,user4657@example.com,555-04657,Vancouver,BC,rider,2024-04-04,True
4658,Lucas,Brown,user4658@example.com,555-04658,Toronto,ON,rider,2024-10-28,True
4659,Ethan,Lee,user4659@example.com,555-04659,Montreal,QC,rider,2025-07-30,True
4660,Zoe,Brown,user4660@example.com,555-04660,Toronto,ON,rider,2024-08-29,True
4661,Noah,Clark,user4661@example.com,555-04661,Vancouver,BC,rider,2024-05-01,True
4662,Mia,Brown,user4662@example.com,555-04662,Toronto,ON,rider,2024-08-21,True
4663,Ava,Martin,user4663@example.com,555-04663,Toronto,ON,rider,2024-11-19,True
4664,Ava,Garcia,user4664@example.com,555-04664,Montreal,QC,rider,2025-04-22,True
4665,Emma,Patel,user4665@example.com,555-04665,Calgary,AB,rider,2025-10-04,True
4666,Lucas,Lee,user4666@example.com,555-04666,Montreal,QC,rider,2024-11-17,True
4667,Ava,Clark,user4667@example.com,555-04667,Toronto,ON,rider,2024-08-03,True
4668,Ethan,Patel,user4668@example.com,555-04668,Toronto,ON,rider,2024-11-24,True
4669,Emma,Lee,user4669@example.com,555-04669,Toronto,ON,rider,2025-06-06,True
4670,Mia,Martin,user4670@example.com,555-04670,Montreal,QC,rider,2025-07-17,True
4671,Lucas,Martin,user4671@example.com,555-04671,Calgary,AB,rider,2024-07-29,True
4672,Ava,Clark,user4672@example.com,555-04672,Vancouver,BC,rider,2025-02-12,True
4673,Zoe,Patel,user4673@example.com,555-04673,Vancouver,BC,rider,2024-07-03,True
4674,Ethan,Patel,user4674@example.com,555-04674,Toronto,ON,rider,2025-07-14,True
4675,Mia,Martin,user4675@example.com,555-04675,Toronto,ON,rider,2025-11-02,True
4676,Mia,Smith,user4676@example.com,555-04676,Toronto,ON,rider,2025-10-26,True
4677,Zoe,Martin,user4677@example.com,555-04677,Toronto,ON,rider,2025-09-02,False
4678,Ava,Clark,user4678@example.com,555-04678,Toronto,ON,rider,2025-08-23,True
4679,Mia,Brown,user4679@example.com,555-04679,Montreal,QC,rider,2025-01-31,True
4680,Noah,Garcia,user4680@example.com,555-04680,Vancouver,BC,rider,2025-12-24,True
4681,Emma,Clark,user4681@example.com,555-04681,Montreal,QC,rider,2024-02-17,True
4682,Ava,Martin,user4682@example.com,555-04682,Calgary,AB,rider,2025-05-17,True
4683,Noah,Wilson,user4683@example.com,555-04683,Montreal,QC,rider,2024-12-12,True
4684,Ava,Clark,user4684@example.com,555-04684,Montreal,QC,rider,2025-03-28,True
4685,Mia,Wilson,user4685@example.com,555-04685,Toronto,ON,rider,2024-04-12,True
4686,Ava,Lee,user4686@example.com,555-04686,Calgary,AB,rider,2025-03-26,True
4687,Ethan,Brown,user4687@example.com,555-04687,Toronto,ON,rider,2025-10-21,True
4688,Noah,Garcia,user4688@example.com,555-04688,Montreal,QC,rider,2025-12-28,True
4689,Ava,Garcia,user4689@example.com,555-04689,Calgary,AB,rider,2025-01-11,True
4690,Liam,Patel,user4690@example.com,555-04690,Vancouver,BC,rider,2024-11-14,True
4691,Ava,Patel,user4691@example.com,555-04691,Montreal,QC,rider,2024-06-05,True
4692,Ava,Wilson,user4692@example.com,555-04692,Calgary,AB,rider,2025-02-14,True
4693,Liam,Lee,user4693@example.com,555-04693,Montreal,QC,rider,2025-10-04,True
4694,Ava,Clark,user4694@example.com,555-04694,Toronto,ON,rider,2025-04-06,True
4695,Mia,Wilson,user4695@example.com,555-04695,Toronto,ON,rider,2025-10-16,True
4696,Ethan,Martin,user4696@example.com,555-04696,Calgary,AB,rider,2025-06-08,True
4697,Lucas,Garcia,user4697@example.com,555-04697,Montreal,QC,rider,2024-01-26,True
4698,Zoe,Martin,user4698@example.com,555-04698,Vancouver,BC,rider,2024-11-01,True
4699,Zoe,Wilson,user4699@example.com,555-04699,Toronto,ON,rider,2024-05-17,True
4700,Noah,Clark,user4700@example.com,555-04700,Montreal,QC,rider,2025-06-02,True
4701,Ethan,Clark,user4701@example.com,555-04701,Toronto,ON,rider,2025-01-09,True
4702,Mia,Clark,user4702@example.com,555-04702,Vancouver,BC,rider,2024-08-27,True
4703,Noah,Smith,user4703@example.com,555-04703,Montreal,QC,rider,2024-05-19,True
4704,Ethan,Lee,user4704@example.com,555-04704,Toronto,ON,rider,2025-12-23,True
4705,Noah,Wilson,user4705@example.com,555-04705,Vancouver,BC,rider,2024-06-28,True
4706,Ethan,Patel,user4706@example.com,555-04706,Montreal,QC,rider,2025-07-17,True
4707,Noah,Martin,user4707@example.com,555-04707,Calgary,AB,rider,2025-02-02,False
4708,Noah,Garcia,user4708@example.com,555-04708,Montreal,QC,rider,2024-10-25,True
4709,Emma,Martin,user4709@example.com,555-04709,Montreal,QC,rider,2024-06-29,True
4710,Ethan,Garcia,user4710@example.com,555-04710,Calgary,AB,rider,2025-10-27,True
4711,Emma,Patel,user4711@example.com,555-04711,Montreal,QC,rider,2025-03-10,True
4712,Ethan,Smith,user4712@example.com,555-04712,Toronto,ON,rider,2024-06-14,True
4713,Liam,Martin,user4713@example.com,555-04713,Toronto,ON,rider,2025-08-01,True
4714,Liam,Wilson,user4714@example.com,555-04714,Calgary,AB,rider,2024-11-03,True
4715,Zoe,Smith,user4715@example.com,555-04715,Montreal,QC,rider,2025-12-23,True
4716,Lucas,Clark,user4716@example.com,555-04716,Vancouver,BC,rider,2024-10-21,False
4717,Mia,Martin,user4717@example.com,555-04717,Vancouver,BC,rider,2024-10-22,True
4718,Noah,Smith,user4718@example.com,555-04718,Vancouver,BC,rider,2024-06-04,True
4719,Ava,Martin,user4719@example.com,555-04719,Calgary,AB,rider,2025-12-25,True
4720,Noah,Martin,user4720@example.com,555-04720,Toronto,ON,rider,2025-01-21,True
4721,Zoe,Martin,user4721@example.com,555-04721,Toronto,ON,rider,2025-02-27,True
4722,Ava,Brown,user4722@example.com,555-04722,Toronto,ON,rider,2024-11-16,True
4723,Emma,Brown,user4723@example.com,555-04723,Vancouver,BC,rider,2024-02-02,True
4724,Mia,Wilson,user4724@example.com,555-04724,Vancouver,BC,rider,2024-10-02,True
4725,Liam,Wilson,user4725@example.com,555-04725,Toronto,ON,rider,2025-03-24,True
4726,Zoe,Clark,user4726@example.com,555-04726,Vancouver,BC,rider,2025-01-01,True
4727,Liam,Clark,user4727@example.com,555-04727,Toronto,ON,rider,2025-04-08,True
4728,Mia,Garcia,user4728@example.com,555-04728,Calgary,AB,rider,2024-10-09,True
4729,Emma,Garcia,user4729@example.com,555-04729,Toronto,ON,rider,2024-01-28,True
4730,Noah,Lee,user4730@example.com,555-04730,Vancouver,BC,rider,2024-03-05,True
4731,Ethan,Martin,user4731@example.com,555-04731,Montreal,QC,rider,2024-11-10,True
4732,Ava,Patel,user4732@example.com,555-04732,Montreal,QC,rider,2025-07-16,True
4733,Mia,Martin,user4733@example.com,555-04733,Montreal,QC,rider,2024-08-11,True
4734,Zoe,Lee,user4734@example.com,555-04734,Calgary,AB,rider,2024-12-30,True
4735,Mia,Clark,user4735@example.com,555-04735,Vancouver,BC,rider,2025-12-02,True
4736,Liam,Garcia,user4736@example.com,555-04736,Calgary,AB,rider,2025-09-14,False
4737,Ethan,Smith,user4737@example.com,555-04737,Vancouver,BC,rider,2024-07-02,True
4738,Ethan,Patel,user4738@example.com,555-04738,Calgary,AB,rider,2024-08-01,True
4739,Emma,Garcia,user4739@example.com,555-04739,Calgary,AB,rider,2025-07-16,True
4740,Mia,Wilson,user4740@example.com,555-04740,Vancouver,BC,rider,2025-08-09,False
4741,Noah,Wilson,user4741@example.com,555-04741,Montreal,QC,rider,2024-03-08,True
4742,Emma,Martin,user4742@example.com,555-04742,Calgary,AB,rider,2025-12-13,True
4743,Emma,Wilson,user4743@example.com,555-04743,Montreal,QC,rider,2024-06-01,True
4744,Emma,Clark,user4744@example.com,555-04744,Toronto,ON,rider,2025-06-22,True
4745,Noah,Patel,user4745@example.com,555-04745,Calgary,AB,rider,2024-05-17,True
4746,Emma,Smith,user4746@example.com,555-04746,Toronto,ON,rider,2025-08-20,True
4747,Lucas,Clark,user4747@example.com,555-04747,Vancouver,BC,rider,2025-10-28,True
4748,Noah,Smith,user4748@example.com,555-04748,Toronto,ON,rider,2025-12-16,True
4749,Ava,Smith,user4749@example.com,555-04749,Calgary,AB,rider,2024-04-12,True
4750,Noah,Patel,user4750@example.com,555-04750,Montreal,QC,rider,2024-11-15,True
4751,Ethan,Patel,user4751@example.com,555-04751,Toronto,ON,rider,2024-03-07,True
4752,Lucas,Martin,user4752@example.com,555-04752,Montreal,QC,rider,2024-06-23,True
4753,Lucas,Patel,user4753@example.com,555-04753,Toronto,ON,rider,2025-07-15,True
4754,Zoe,Lee,user4754@example.com,555-04754,Toronto,ON,rider,2025-03-09,True
4755,Lucas,Smith,user4755@example.com,555-04755,Calgary,AB,rider,2025-02-20,True
4756,Mia,Martin,user4756@example.com,555-04756,Toronto,ON,rider,2025-08-15,True
4757,Liam,Lee,user4757@example.com,555-04757,Vancouver,BC,rider,2024-09-26,True
4758,Ava,Martin,user4758@example.com,555-04758,Vancouver,BC,rider,2024-02-04,True
4759,Ava,Brown,user4759@example.com,555-04759,Vancouver,BC,rider,2025-05-29,True
4760,Ethan,Smith,user4760@example.com,555-04760,Calgary,AB,rider,2025-11-22,True
4761,Mia,Garcia,user4761@example.com,555-04761,Vancouver,BC,rider,2024-04-07,True
4762,Ava,Martin,user4762@example.com,555-04762,Vancouver,BC,rider,2025-02-22,True
4763,Ethan,Patel,user4763@example.com,555-04763,Toronto,ON,rider,2024-09-19,True
4764,Ava,Patel,user4764@example.com,555-04764,Vancouver,BC,rider,2025-02-15,True
4765,Noah,Brown,user4765@example.com,555-04765,Vancouver,BC,rider,2024-05-11,True
4766,Emma,Smith,user4766@example.com,555-04766,Vancouver,BC,rider,2024-02-02,True
4767,Mia,Brown,user4767@example.com,555-04767,Vancouver,BC,rider,2025-11-11,True
4768,Zoe,Brown,user4768@example.com,555-04768,Calgary,AB,rider,2025-11-01,False
4769,Liam,Patel,user4769@example.com,555-04769,Toronto,ON,rider,2024-07-31,True
4770,Noah,Wilson,user4770@example.com,555-04770,Calgary,AB,rider,2025-08-12,True
4771,Mia,Lee,user4771@example.com,555-04771,Vancouver,BC,rider,2024-07-04,True
4772,Noah,Brown,user4772@example.com,555-04772,Toronto,ON,rider,2024-09-06,True
4773,Ethan,Martin,user4773@example.com,555-04773,Calgary,AB,rider,2025-11-26,True
4774,Noah,Garcia,user4774@example.com,555-04774,Vancouver,BC,rider,2024-07-09,True
4775,Emma,Clark,user4775@example.com,555-04775,Calgary,AB,rider,2025-03-14,True
4776,Emma,Martin,user4776@example.com,555-04776,Vancouver,BC,rider,2025-03-15,True
4777,Ava,Lee,user4777@example.com,555-04777,Vancouver,BC,rider,2024-09-10,True
4778,Lucas,Wilson,user4778@example.com,555-04778,Montreal,QC,rider,2024-10-10,True
4779,Mia,Clark,user4779@example.com,555-04779,Calgary,AB,rider,2024-08-25,True
4780,Ethan,Brown,user4780@example.com,555-04780,Toronto,ON,rider,2025-01-27,True
4781,Ethan,Lee,user4781@example.com,555-04781,Montreal,QC,rider,2025-07-30,True
4782,Lucas,Martin,user4782@example.com,555-04782,Calgary,AB,rider,2024-06-10,True
4783,Ava,Martin,user4783@example.com,555-04783,Vancouver,BC,rider,2025-03-02,True
4784,Lucas,Lee,user4784@example.com,555-04784,Calgary,AB,rider,2024-08-12,True
